time	playerXPos	playerZPos	playerAngle	door1Angle	door2Angle	door3Angle	printTimeEntered	printTimeExited	AngleDifference	TimeUntilHit
48.14	0	-2	90.0000010505524	341.9845	101.9845	221.9845	22.88605	exit undefined	11.9844960197601	0.544749819080004
48.24	0	-2	90.0000010505524	339.7642	99.76416	219.7642	22.88605	exit undefined	9.76415910569759	0.443825413895345
48.35	0	-2	90.0000010505524	337.4595	97.45953	217.4595	22.88605	exit undefined	7.45953264085384	0.339069665493356
48.45	0	-2	90.0000010505524	335.256	95.25601	215.256	22.88605	exit undefined	5.25601091233821	0.238909586924464
48.55	0	-2	90.0000010505524	333.0123	93.01233	213.0123	22.88605	exit undefined	3.01232805101009	0.13692400231864
48.65	0	-2	90.0000010505524	330.7907	90.79074	210.7907	22.88605	exit undefined	0.790739916244462	0.0359427234656574
48.75	0	-2	90.0000010505524	328.5728	88.57281	208.5728	22.88605	exit undefined	118.572813890854	5.38967335867517
48.85	0	-2	90.0000010505524	326.3289	86.32886	206.3289	22.88605	exit undefined	116.328856371323	5.28767528960557
48.95	0	-2	90.0000010505524	324.101	84.10101	204.101	22.88605	exit undefined	114.101012133041	5.18640964241097
49.06	0	-2	90.0000010505524	321.8267	81.82672	201.8267	22.88605	exit undefined	111.826720140854	5.08303273367517
49.16	0	-2	90.0000010505524	319.4917	79.49167	199.4917	22.88605	exit undefined	109.491667650619	4.97689398411907
49.27	0	-2	90.0000010505524	317.236	77.23602	197.236	22.88605	exit undefined	107.236021898666	4.87436463175756
49.37	0	-2	90.0000010505524	314.8806	74.88055	194.8806	22.88605	exit undefined	104.880553148666	4.76729787039392
49.48	0	-2	90.0000010505524	312.5579	72.55786	192.5579	22.88605	exit undefined	102.557860277573	4.66172092170785
49.58	0	-2	90.0000010505524	310.3326	70.33258	190.3326	22.88605	exit undefined	100.332579515854	4.56057179617517
49.69	0	-2	90.0000010505524	308.0361	68.0361	188.0361	22.88605	exit undefined	98.0361012443695	4.45618642019861
49.79	0	-2	90.0000010505524	305.7658	65.76578	185.7658	22.88605	exit undefined	95.7657765373382	4.35298984260628
49.89	0	-2	90.0000010505524	303.5505	63.55054	183.5505	22.88605	exit undefined	93.5505360588226	4.25229709358285
49.99	0	-2	90.0000010505524	301.3196	61.31958	181.3196	22.88605	exit undefined	91.3195790275726	4.15088995579875
50.09	0	-2	90.0000010505524	299.1025	59.10254	179.1025	22.88605	exit undefined	89.1025380119476	4.05011536417944
50.2	0	-2	90.0000010505524	296.8119	56.81189	176.8119	22.88605	exit undefined	86.8118885978851	3.9459949362675
50.3	0	-2	90.0000010505524	294.5161	54.51605	174.5161	22.88605	exit undefined	84.5160511955413	3.84163869070642
50.42	0	-2	90.0000010505524	291.9546	51.95459	171.9546	22.88605	exit undefined	81.9545887931976	3.72520858150898
